#,tenure,tenure_cat,PhoneService,MultipleLines,MonthlyCharges,TotalCharges,Churn
4771,6,Cat 1,1,0,19.7,94.45,No
4966,6,Cat 1,0,0,47.95,305.1,Yes
4991,6,Cat 1,1,0,45.5,285.2,No
5001,6,Cat 1,1,0,49.5,312.7,No
5009,6,Cat 1,1,0,19.65,116.85,No
5026,6,Cat 1,1,0,69.8,377.85,No
5031,6,Cat 1,1,0,94.5,575.45,Yes
5092,6,Cat 1,0,0,30.5,208.7,Yes
5273,6,Cat 1,1,1,90.1,521.3,Yes
5278,6,Cat 1,1,0,89.3,577.6,Yes
5312,6,Cat 1,1,0,19.5,146.3,Yes
5318,6,Cat 1,1,0,49.65,267.35,Yes
5392,6,Cat 1,0,0,49.25,255.6,No
5398,6,Cat 1,1,0,84.85,523.5,Yes
5456,6,Cat 1,1,0,19.7,129.55,No
5491,6,Cat 1,1,0,55.7,335.65,No
5494,6,Cat 1,1,1,84.35,474.9,Yes
5603,6,Cat 1,1,0,80.25,493.4,No
5634,6,Cat 1,1,1,26.35,184.05,No
5640,6,Cat 1,1,0,20.65,109.3,No
5687,6,Cat 1,1,0,85.15,503.6,Yes
5719,6,Cat 1,1,0,80.5,463.05,Yes
5810,6,Cat 1,1,0,85.95,514.6,No
5837,6,Cat 1,1,0,19.15,124.4,No
5911,6,Cat 1,1,0,60.9,414.1,No
5924,6,Cat 1,1,0,89.25,487.05,No
5927,6,Cat 1,1,0,78.65,483.3,No
5998,6,Cat 1,1,1,89.75,552.65,No
6003,6,Cat 1,1,1,82.85,460.25,Yes
6056,6,Cat 1,1,0,55,340.4,No
6121,6,Cat 1,1,0,59.45,357.6,No
6135,6,Cat 1,1,0,44.7,276.5,No
6216,6,Cat 1,1,1,98.25,560.6,Yes
6282,6,Cat 1,1,0,20.6,116.6,No
6315,6,Cat 1,1,1,73.85,401.3,No
6429,6,Cat 1,1,0,69.25,418.4,Yes
6459,6,Cat 1,1,0,49.15,295.65,No
6475,6,Cat 1,1,0,19.55,124.45,No
6518,6,Cat 1,1,0,54.85,355.1,No
6528,6,Cat 1,1,0,55.3,324.25,Yes
6557,6,Cat 1,1,0,19,105.5,No
6627,6,Cat 1,1,0,95.75,573.75,Yes
6650,6,Cat 1,1,0,19.85,138.85,No
6651,6,Cat 1,1,0,20.2,123.65,No
6808,6,Cat 1,1,0,20.4,107.6,No
6837,6,Cat 1,1,0,84.2,519.15,Yes
6838,6,Cat 1,1,0,79.7,497.6,No
6879,6,Cat 1,1,0,89.5,573.3,Yes
6894,6,Cat 1,1,0,55.9,365.35,Yes
7030,6,Cat 1,0,0,44.4,263.05,No
37,5,Cat 1,1,0,69.7,316.9,Yes
98,5,Cat 1,1,0,21.05,113.85,Yes
106,5,Cat 1,0,0,24.3,100.2,No
276,5,Cat 1,1,1,85.4,401.1,Yes
280,5,Cat 1,1,0,50.55,244.75,No
314,5,Cat 1,1,0,69.35,341.6,No
315,5,Cat 1,1,0,80.6,415.55,Yes
361,5,Cat 1,1,0,20.2,83.75,No
366,5,Cat 1,1,0,96.5,492.55,Yes
421,5,Cat 1,1,1,24.3,132.25,No
479,5,Cat 1,1,0,96.1,453.4,Yes
499,5,Cat 1,0,0,28.45,131.05,Yes
513,5,Cat 1,1,1,74.35,334.8,Yes
518,5,Cat 1,1,0,70.05,302.6,No
588,5,Cat 1,1,0,20.1,85.1,No
728,5,Cat 1,1,0,80.85,356.1,No
732,5,Cat 1,1,0,20.35,92.75,No
745,5,Cat 1,1,0,44.05,202.15,No
774,5,Cat 1,1,0,88.9,454.15,Yes
782,5,Cat 1,1,0,44.8,220.45,No
815,5,Cat 1,1,0,20.05,94.15,No
824,5,Cat 1,1,0,63.95,318.1,No
854,5,Cat 1,1,0,64.35,352.65,No
868,5,Cat 1,1,0,20.5,104.3,No
1023,5,Cat 1,1,0,84.7,392.5,No
1054,5,Cat 1,0,0,39.5,210.75,Yes
1057,5,Cat 1,1,0,80,412.5,Yes
1100,5,Cat 1,1,1,55.7,259.4,No
1167,5,Cat 1,1,1,53.8,283.95,No
1273,5,Cat 1,1,0,19.45,86.05,No
1298,5,Cat 1,1,1,75.6,402.5,No
1377,5,Cat 1,1,0,70,347.4,Yes
1440,5,Cat 1,1,0,75.55,349.65,Yes
1461,5,Cat 1,1,1,85.3,424.15,Yes
1519,5,Cat 1,1,0,20.55,96.1,No
1544,5,Cat 1,1,0,69.95,330.15,Yes
1663,5,Cat 1,1,0,69.75,324.6,Yes
1711,5,Cat 1,1,1,82.75,417.75,No
1899,5,Cat 1,1,0,78.95,378.4,Yes
1911,5,Cat 1,0,0,30.5,167.2,No
1960,5,Cat 1,0,0,34.25,163.55,No
2002,5,Cat 1,1,0,20.15,117.95,No
2007,5,Cat 1,1,1,47.15,223.15,Yes
2011,5,Cat 1,1,1,75.9,357.75,Yes
2024,5,Cat 1,1,1,81,371.65,Yes
2032,5,Cat 1,0,0,25.05,125.5,No
2125,5,Cat 1,0,0,24.95,100.4,Yes
2180,5,Cat 1,1,0,19.55,99.6,No
2237,5,Cat 1,1,0,71.45,371.6,No
2289,5,Cat 1,1,0,85.3,420.45,No
2336,5,Cat 1,1,0,55.8,274.35,No
2351,5,Cat 1,1,1,84,424.75,No
2388,5,Cat 1,1,1,105.3,550.6,No
2407,5,Cat 1,1,0,96.25,512.45,Yes
2456,5,Cat 1,1,0,89.35,461.7,Yes
2642,5,Cat 1,1,0,59.9,287.85,No
2689,5,Cat 1,1,1,78.75,412.1,Yes
2728,5,Cat 1,1,1,94.85,462.8,Yes
2742,5,Cat 1,1,0,89.5,477.7,Yes
2759,5,Cat 1,1,0,20.25,109.8,No
2971,5,Cat 1,1,0,70.25,331.9,Yes
3022,5,Cat 1,1,0,19.95,107.05,No
3029,5,Cat 1,0,0,43.25,219,Yes
3051,5,Cat 1,1,0,85.4,425.9,Yes
3103,5,Cat 1,1,0,54.2,308.25,Yes
3115,5,Cat 1,1,0,75.15,392.65,No
3129,5,Cat 1,1,0,20.35,122,No
3147,5,Cat 1,1,0,99.15,465.05,Yes
3208,5,Cat 1,1,0,19.65,92.05,No
3243,5,Cat 1,1,0,20.45,106.9,No
3293,5,Cat 1,0,0,50.95,229.4,No
3294,5,Cat 1,1,1,64,370.25,No
3341,5,Cat 1,1,1,83.15,446.05,Yes
3468,5,Cat 1,1,0,91.4,449.75,Yes
3527,5,Cat 1,1,0,50.35,237.25,Yes
3563,5,Cat 1,1,1,89.8,502.6,Yes
3587,5,Cat 1,0,0,40,223.45,Yes
3738,5,Cat 1,1,1,50.6,249.95,Yes
3766,5,Cat 1,1,1,25.45,134.75,No
3858,5,Cat 1,1,0,20.65,93.55,No
3948,5,Cat 1,1,0,55.8,300.4,No
4031,5,Cat 1,1,0,51,286.8,No
4043,5,Cat 1,1,0,51.35,262.3,No
4185,5,Cat 1,1,1,79.9,343.95,Yes
4205,5,Cat 1,1,0,85.55,408.5,No
4238,5,Cat 1,1,0,70.05,346.4,Yes
4339,5,Cat 1,0,0,45.4,214.75,No
4341,5,Cat 1,1,0,48.65,235.2,No
4632,5,Cat 1,1,1,92.5,452.7,Yes
4739,5,Cat 1,1,1,104.1,541.9,Yes
4750,5,Cat 1,1,0,49.2,216.9,Yes
4777,5,Cat 1,1,0,68.95,351.5,No
4783,5,Cat 1,1,0,78.75,426.35,No
4849,5,Cat 1,1,1,93.9,486.85,Yes
4904,5,Cat 1,1,1,90.8,455.5,Yes
4950,5,Cat 1,0,0,51,305.95,Yes
5017,5,Cat 1,1,0,19.85,108.05,Yes
5120,5,Cat 1,1,0,75.65,399.45,No
5142,5,Cat 1,1,0,19.25,86.05,No
5252,5,Cat 1,1,0,69.05,318.5,Yes
5285,5,Cat 1,0,0,45.7,198,Yes
5326,5,Cat 1,1,0,20.55,99.45,No
5361,5,Cat 1,1,1,84.5,453.75,Yes
5396,5,Cat 1,1,0,81,389.6,Yes
5477,5,Cat 1,1,0,84.85,415.55,Yes
5510,5,Cat 1,1,0,46,221.7,Yes
5558,5,Cat 1,1,0,80.2,384.25,No
5690,5,Cat 1,1,0,74.65,383.65,No
5775,5,Cat 1,1,0,65.6,339.9,No
5799,5,Cat 1,1,1,85.2,474.8,Yes
5804,5,Cat 1,1,1,81.3,416.3,Yes
5871,5,Cat 1,1,1,25.9,135,Yes
5933,5,Cat 1,1,0,94.45,498.1,Yes
5971,5,Cat 1,1,1,89.15,413.25,No
6013,5,Cat 1,1,0,83.6,404.2,Yes
6018,5,Cat 1,1,0,56.15,291.45,No
6042,5,Cat 1,1,0,19.95,109.6,No
6138,5,Cat 1,1,0,53.85,259.8,Yes
6156,5,Cat 1,1,0,19.35,126.05,Yes
6202,5,Cat 1,1,0,80.7,374.8,No
6212,5,Cat 1,1,0,85.75,470.95,Yes
6233,5,Cat 1,1,1,100.5,514,Yes
6303,5,Cat 1,1,1,75.55,413.65,Yes
6482,5,Cat 1,1,0,69.95,320.4,No
6487,5,Cat 1,1,1,67.95,350.3,Yes
6565,5,Cat 1,1,0,20.05,95.55,No
6611,5,Cat 1,1,0,80.1,398.55,No
6697,5,Cat 1,1,1,96.55,500.1,No
6805,5,Cat 1,1,0,90.35,434.5,No
6842,5,Cat 1,1,0,55.75,266.95,No
6928,5,Cat 1,1,1,64.4,316.9,No
6937,5,Cat 1,1,1,80.15,385,Yes
6951,5,Cat 1,1,0,49.4,232.55,No
125,4,Cat 1,1,0,20.85,62.9,No
167,4,Cat 1,1,0,70.9,273,Yes
221,4,Cat 1,1,0,70.15,268.35,Yes
224,4,Cat 1,1,0,50.05,179.35,Yes
246,4,Cat 1,1,0,75.35,273.4,No
302,4,Cat 1,1,1,95.45,396.1,Yes
303,4,Cat 1,1,0,90.4,356.65,No
354,4,Cat 1,1,1,84.8,371.9,Yes
463,4,Cat 1,1,1,101.15,385.9,Yes
583,4,Cat 1,1,1,89.2,346.2,Yes
598,4,Cat 1,1,1,65.55,237.2,No
661,4,Cat 1,0,0,24.25,96.05,Yes
669,4,Cat 1,1,0,45.65,191.05,Yes
705,4,Cat 1,1,0,49.25,208.45,No
723,4,Cat 1,1,1,85.95,381.3,Yes
835,4,Cat 1,1,0,78.85,292.8,Yes
866,4,Cat 1,1,0,80.6,319.15,Yes
907,4,Cat 1,1,0,56.4,234.85,No
934,4,Cat 1,1,1,84.6,360.1,Yes
936,4,Cat 1,1,1,83.25,308.05,No
947,4,Cat 1,1,0,20.5,77.6,No
958,4,Cat 1,1,0,56.75,245.15,No
998,4,Cat 1,1,1,94.3,424.45,Yes
1003,4,Cat 1,1,0,69.55,284.9,No
1019,4,Cat 1,0,0,40.05,162.45,No
1112,4,Cat 1,1,0,94.4,387.2,Yes
1267,4,Cat 1,1,1,80.25,303.7,No
1325,4,Cat 1,1,0,20.35,76.35,Yes
1362,4,Cat 1,1,1,78.45,330.05,Yes
1363,4,Cat 1,1,0,70.2,237.95,Yes
1398,4,Cat 1,1,0,82.85,319.6,No
1402,4,Cat 1,1,0,99.8,442.85,Yes
1448,4,Cat 1,1,1,80.8,332.45,Yes
1464,4,Cat 1,1,0,70.4,281,Yes
1540,4,Cat 1,1,0,50.3,217.1,No
1564,4,Cat 1,1,0,69.35,261.65,No
1594,4,Cat 1,1,0,18.85,84.2,No
1677,4,Cat 1,1,1,80.15,319.85,No
1709,4,Cat 1,1,0,74.4,299.7,Yes
1785,4,Cat 1,1,0,20.35,77.5,Yes
1840,4,Cat 1,1,1,25.3,116.95,No
1893,4,Cat 1,0,0,50.95,207.35,No
1901,4,Cat 1,1,0,19.9,76.65,No
2009,4,Cat 1,1,1,87.1,341.45,Yes
2088,4,Cat 1,0,0,33.65,137.85,Yes
2174,4,Cat 1,1,0,86.05,308.1,No
2230,4,Cat 1,1,0,70.5,294.2,No
2292,4,Cat 1,1,1,85.65,321.65,Yes
2317,4,Cat 1,1,0,20.7,73.05,No
2326,4,Cat 1,1,0,19.95,82.9,No
2346,4,Cat 1,1,0,20.05,85.5,No
2421,4,Cat 1,0,0,38.55,156.1,No
2454,4,Cat 1,1,1,74.45,294.45,No
2469,4,Cat 1,0,0,48.55,201,Yes
2479,4,Cat 1,1,0,44.55,220.75,No
2498,4,Cat 1,1,0,19.6,93.45,No
2656,4,Cat 1,1,1,89.6,365.65,Yes
2675,4,Cat 1,1,0,20.05,91.45,No
2678,4,Cat 1,1,0,70.05,266.9,Yes
2680,4,Cat 1,1,1,74.65,301.4,Yes
2683,4,Cat 1,1,1,50.4,206.6,Yes
2733,4,Cat 1,1,0,20.4,94.5,No
2749,4,Cat 1,0,0,44.55,174.3,Yes
2785,4,Cat 1,1,0,98.1,396.3,Yes
2794,4,Cat 1,1,1,80.1,336.15,No
2820,4,Cat 1,1,0,55.2,220.65,No
2843,4,Cat 1,0,0,48.25,202.25,No
2845,4,Cat 1,1,1,99.6,347.65,Yes
2865,4,Cat 1,1,0,63.75,226.2,No
2951,4,Cat 1,1,0,20.2,55.7,No
2958,4,Cat 1,1,1,80.3,324.2,No
3080,4,Cat 1,1,0,68.65,261.25,Yes
3082,4,Cat 1,1,0,77.85,299.2,Yes
3092,4,Cat 1,1,0,20.5,79.05,No
3126,4,Cat 1,1,0,19,78.9,No
3146,4,Cat 1,1,0,76.65,333.6,Yes
3155,4,Cat 1,1,0,72.75,317.75,No
3234,4,Cat 1,0,0,29.9,118.25,No
3271,4,Cat 1,1,1,100.85,399.25,No
3277,4,Cat 1,1,0,79.15,317.25,Yes
3291,4,Cat 1,0,0,35,135.75,No
3299,4,Cat 1,1,0,20.05,83.3,No
3304,4,Cat 1,1,1,77.95,305.55,Yes
3326,4,Cat 1,1,1,85.65,338.9,Yes
3357,4,Cat 1,1,1,50.85,239.55,Yes
3385,4,Cat 1,1,0,73.75,325.45,Yes
3392,4,Cat 1,1,0,19,73.45,No
3403,4,Cat 1,1,1,88.95,355.2,Yes
3404,4,Cat 1,1,0,20.45,82.85,No
3409,4,Cat 1,1,0,50.7,151.3,Yes
3449,4,Cat 1,1,0,61.45,229.55,Yes
3466,4,Cat 1,1,0,45.9,199.75,No
3480,4,Cat 1,1,0,45.3,196.95,Yes
3482,4,Cat 1,1,1,50.7,214.55,No
3508,4,Cat 1,1,0,19.75,78.3,No
3631,4,Cat 1,1,0,20.95,85.5,Yes
3665,4,Cat 1,1,0,50.8,202.3,No
3744,4,Cat 1,1,0,49.35,219.65,Yes
3748,4,Cat 1,1,1,58.5,224.85,No
3756,4,Cat 1,1,1,76.05,318.9,Yes
3764,4,Cat 1,1,0,80.35,307.4,Yes
3825,4,Cat 1,1,0,55.3,238.5,No
3831,4,Cat 1,1,1,100.2,420.2,Yes
3838,4,Cat 1,1,0,105.65,443.9,Yes
3846,4,Cat 1,1,0,73.9,280.85,Yes
3883,4,Cat 1,1,0,44.8,176.2,No
3938,4,Cat 1,1,0,20.15,68.45,No
3977,4,Cat 1,0,0,24.45,86.6,Yes
3992,4,Cat 1,1,1,93.5,362.2,Yes
4026,4,Cat 1,1,0,74.8,321.9,Yes
4215,4,Cat 1,1,1,90.05,368.1,Yes
4284,4,Cat 1,1,0,70.2,280.35,No
4383,4,Cat 1,1,1,48.75,179.85,No
4434,4,Cat 1,1,1,75.65,302.35,No
4455,4,Cat 1,1,0,19.4,93.4,No
4467,4,Cat 1,1,0,79.9,324.3,Yes
4488,4,Cat 1,1,1,24.1,73.1,No
4576,4,Cat 1,1,1,25.25,101.9,No
4619,4,Cat 1,1,0,94.75,422.4,No
4648,4,Cat 1,1,0,45.25,155.35,No
4664,4,Cat 1,1,1,74.9,321.75,Yes
4754,4,Cat 1,1,0,80.85,302.75,Yes
4788,4,Cat 1,1,0,54.7,235.05,No
4812,4,Cat 1,1,0,46,193.6,Yes
4892,4,Cat 1,1,1,65.6,250.1,No
4900,4,Cat 1,1,1,84.05,333.55,Yes
4929,4,Cat 1,1,0,46,181.6,Yes
4934,4,Cat 1,0,0,57.2,223.75,No
4943,4,Cat 1,1,1,50.9,225.6,Yes
4947,4,Cat 1,1,0,81,340.85,Yes
4949,4,Cat 1,1,0,55.5,227.35,No
4951,4,Cat 1,1,1,91.65,365.4,Yes
5070,4,Cat 1,1,1,75.35,338.1,Yes
5174,4,Cat 1,1,0,44.8,169.65,No
5362,4,Cat 1,1,0,20.4,84.75,No
5378,4,Cat 1,1,0,61.3,249.4,No
5385,4,Cat 1,1,1,64.4,253,No
5388,4,Cat 1,0,0,30.5,118.4,No
5517,4,Cat 1,1,1,51.75,201.1,Yes
5547,4,Cat 1,0,0,42.4,146.4,No
5564,4,Cat 1,1,0,20.15,84.5,No
5592,4,Cat 1,1,0,88.45,370.65,Yes
5662,4,Cat 1,1,0,19.85,63,No
5668,4,Cat 1,1,0,20.15,91.4,No
5674,4,Cat 1,1,0,19.7,117.8,No
5692,4,Cat 1,1,0,19.95,68.2,No
5715,4,Cat 1,1,1,97.95,384.5,Yes
5789,4,Cat 1,0,0,25.15,99.95,No
5918,4,Cat 1,1,0,19.95,59.25,No
5953,4,Cat 1,1,1,25.45,84.2,No
5968,4,Cat 1,0,0,25.2,102.5,Yes
6030,4,Cat 1,1,0,94.9,360.55,No
6096,4,Cat 1,1,0,19.65,67.55,No
6105,4,Cat 1,1,1,23.9,97.5,No
6166,4,Cat 1,1,0,70.65,293.85,No
6175,4,Cat 1,0,0,29.65,118.5,Yes
6178,4,Cat 1,1,0,54.3,195.3,Yes
6196,4,Cat 1,1,1,72.2,305.55,Yes
6283,4,Cat 1,1,0,19.55,68.8,No
6323,4,Cat 1,1,0,79,303.15,Yes
6373,4,Cat 1,1,0,19.5,96.85,No
6386,4,Cat 1,1,1,101.7,364.55,Yes
6446,4,Cat 1,1,1,90.65,367.95,No
6571,4,Cat 1,0,0,29.15,110.05,No
6740,4,Cat 1,1,0,55.9,238.5,No
6747,4,Cat 1,1,0,56.5,235.1,Yes
6761,4,Cat 1,1,0,49.4,184.4,Yes
6771,4,Cat 1,1,0,78.9,299.75,No
6810,4,Cat 1,1,1,74.95,308.7,Yes
6824,4,Cat 1,1,0,50.55,235.65,No
6827,4,Cat 1,1,0,20.7,83.75,No
6863,4,Cat 1,1,1,88.85,372.45,Yes
6892,4,Cat 1,0,0,29.05,129.6,No
6971,4,Cat 1,1,1,74.35,265.35,Yes
7012,4,Cat 1,1,0,60.4,272.15,Yes
7042,4,Cat 1,1,1,74.4,306.6,Yes
66,3,Cat 1,1,0,75.3,244.1,No
75,3,Cat 1,1,0,64.5,177.4,No
116,3,Cat 1,1,0,89.85,248.4,No
123,3,Cat 1,1,1,74.4,229.55,Yes
147,3,Cat 1,1,0,19.6,61.35,No
188,3,Cat 1,0,0,30.4,82.15,No
261,3,Cat 1,0,0,41.15,132.2,Yes
411,3,Cat 1,1,1,81.35,233.7,Yes
562,3,Cat 1,1,1,23.6,89.05,No
585,3,Cat 1,1,0,20,61.7,No
651,3,Cat 1,1,0,69.55,222.3,Yes
666,3,Cat 1,1,0,74.75,238.1,No
679,3,Cat 1,1,1,107.95,313.6,No
683,3,Cat 1,1,0,64.4,195.65,No
694,3,Cat 1,1,1,75.1,270.7,Yes
698,3,Cat 1,1,0,50.15,168.15,Yes
724,3,Cat 1,1,0,45.35,141.5,Yes
748,3,Cat 1,1,0,75.05,202.9,No
758,3,Cat 1,1,0,19.85,57.2,No
763,3,Cat 1,1,0,70.3,208.85,Yes
777,3,Cat 1,0,0,40.3,92.5,No
864,3,Cat 1,1,0,95.1,307.4,Yes
870,3,Cat 1,1,1,26.4,121.25,No
876,3,Cat 1,0,0,34.8,113.95,No
927,3,Cat 1,1,1,79.4,205.05,Yes
946,3,Cat 1,1,1,74.4,215.8,Yes
968,3,Cat 1,1,0,20.85,60.65,No
1011,3,Cat 1,1,0,50.15,160.85,No
1030,3,Cat 1,1,0,88.3,273.75,Yes
1048,3,Cat 1,1,0,50.25,152.3,No
1080,3,Cat 1,1,0,69.55,200.2,No
1103,3,Cat 1,1,0,56.15,168.15,Yes
1148,3,Cat 1,1,1,60.25,170.5,No
1160,3,Cat 1,1,0,80.4,224.05,Yes
1190,3,Cat 1,1,0,85.7,256.75,No
1207,3,Cat 1,1,0,70.15,194.2,No
1216,3,Cat 1,1,0,80.3,250.05,Yes
1237,3,Cat 1,1,1,76.95,228.4,Yes
1240,3,Cat 1,1,0,58.7,168.6,No
1318,3,Cat 1,1,1,24.6,86.35,No
1342,3,Cat 1,1,0,54.7,169.45,Yes
1401,3,Cat 1,1,0,19.95,58.3,No
1444,3,Cat 1,1,0,55.8,154.55,No
1497,3,Cat 1,1,0,20.25,61.45,No
1521,3,Cat 1,1,0,19.6,55.25,No
1527,3,Cat 1,1,0,95.4,293.15,No
1573,3,Cat 1,1,0,45,127.1,Yes
1636,3,Cat 1,1,0,69.95,220.45,No
1656,3,Cat 1,1,0,44.3,134.5,Yes
1697,3,Cat 1,1,1,85.3,264.8,Yes
1708,3,Cat 1,1,0,73.85,196.4,No
1720,3,Cat 1,1,0,107.95,318.6,No
1725,3,Cat 1,1,1,94.9,273.2,No
1748,3,Cat 1,1,1,84.75,264.85,Yes
1868,3,Cat 1,1,0,83.75,247.25,Yes
1879,3,Cat 1,1,0,20.75,67.1,No
1904,3,Cat 1,1,0,92,266.8,No
1915,3,Cat 1,1,1,64.6,174.2,No
1931,3,Cat 1,1,0,20.5,76.95,No
1935,3,Cat 1,1,0,79.1,246.5,Yes
1942,3,Cat 1,1,0,54.65,189.1,No
2048,3,Cat 1,1,0,77.4,206.15,No
2106,3,Cat 1,1,1,75.25,242,Yes
2111,3,Cat 1,1,0,20.2,65.95,No
2145,3,Cat 1,1,0,50.5,147.75,No
2261,3,Cat 1,1,0,80.1,217.55,Yes
2271,3,Cat 1,1,0,86.85,220.95,Yes
2285,3,Cat 1,1,0,55.9,157.55,No
2307,3,Cat 1,1,0,69.85,199.85,No
2344,3,Cat 1,1,0,46.1,130.15,No
2354,3,Cat 1,1,0,80.35,253.8,No
2386,3,Cat 1,0,0,29.65,90.05,No
2435,3,Cat 1,1,0,19.65,60.65,No
2478,3,Cat 1,1,0,86.05,244.85,No
2558,3,Cat 1,1,0,45.45,141.7,No
2590,3,Cat 1,1,1,76.05,231.8,Yes
2708,3,Cat 1,1,0,98.7,293.65,Yes
2751,3,Cat 1,1,0,19.45,69.25,No
2755,3,Cat 1,0,0,41.35,107.25,No
2798,3,Cat 1,1,1,100.95,329.95,Yes
2816,3,Cat 1,1,0,88.35,262.05,Yes
2842,3,Cat 1,0,0,25.1,79.8,No
2963,3,Cat 1,0,0,31,95.05,Yes
2969,3,Cat 1,1,0,90.4,268.45,No
2976,3,Cat 1,1,0,60.65,196.9,No
3017,3,Cat 1,1,0,55.3,196.15,Yes
3050,3,Cat 1,1,0,19.75,58.85,Yes
3086,3,Cat 1,1,1,105.35,323.25,Yes
3160,3,Cat 1,1,1,94.85,335.75,No
3181,3,Cat 1,1,0,20,63.6,No
3184,3,Cat 1,0,0,36.45,93.7,Yes
3194,3,Cat 1,1,0,19.1,52,No
3197,3,Cat 1,1,0,20.25,71.2,No
3222,3,Cat 1,0,0,29.75,96.85,No
3224,3,Cat 1,0,0,29.8,94.4,No
3247,3,Cat 1,1,0,55.15,159.15,Yes
3307,3,Cat 1,1,0,80,241.3,No
3411,3,Cat 1,1,0,53.4,188.7,Yes
3493,3,Cat 1,0,0,29.2,98.5,No
3517,3,Cat 1,1,0,43.3,123.65,Yes
3583,3,Cat 1,1,0,80.5,232.35,No
3597,3,Cat 1,1,0,55.35,165.2,Yes
3693,3,Cat 1,1,1,69.15,235,No
3728,3,Cat 1,1,1,96.6,291.9,Yes
3761,3,Cat 1,1,0,73.6,232.5,No
3779,3,Cat 1,1,1,50.4,137.25,No
3809,3,Cat 1,1,0,19.3,54.7,No
3816,3,Cat 1,1,1,74.25,210.3,Yes
3872,3,Cat 1,1,1,101.55,298.35,Yes
3886,3,Cat 1,1,1,74.95,212.4,No
3906,3,Cat 1,0,0,35.2,108.95,Yes
3928,3,Cat 1,1,0,20.55,51.15,Yes
3946,3,Cat 1,0,0,34.25,139.35,Yes
3961,3,Cat 1,1,0,57.55,161.45,No
3979,3,Cat 1,1,0,90.7,237.65,No
4057,3,Cat 1,0,0,50.6,155.35,Yes
4096,3,Cat 1,1,0,82.3,214.4,No
4224,3,Cat 1,1,0,70.3,220.4,No
4227,3,Cat 1,1,1,75.85,256.6,Yes
4260,3,Cat 1,1,0,19.6,59.75,Yes
4289,3,Cat 1,1,1,91.85,257.05,Yes
4318,3,Cat 1,1,0,20.55,57.4,No
4357,3,Cat 1,1,0,18.8,56,No
4370,3,Cat 1,0,0,24.75,66.95,Yes
4443,3,Cat 1,1,0,78.5,242.05,Yes
4445,3,Cat 1,1,0,19.85,63.75,Yes
4447,3,Cat 1,1,0,79.9,260.9,Yes
4476,3,Cat 1,1,0,19.55,61.05,No
4479,3,Cat 1,1,0,54.2,140.4,No
4495,3,Cat 1,1,0,84.3,235.05,No
4539,3,Cat 1,1,0,85.8,272.2,Yes
4604,3,Cat 1,0,0,35.1,101.1,No
4620,3,Cat 1,1,1,79.65,251.75,Yes
4644,3,Cat 1,1,1,65.25,209.9,No
4772,3,Cat 1,1,0,79.4,244.65,Yes
4792,3,Cat 1,1,0,20,49.65,No
4852,3,Cat 1,1,0,70.4,204.7,Yes
4899,3,Cat 1,0,0,25.25,58.9,Yes
4942,3,Cat 1,1,0,19.8,58.15,Yes
4968,3,Cat 1,1,1,63.6,155.65,Yes
4975,3,Cat 1,0,0,36.85,108.7,Yes
5099,3,Cat 1,1,1,77,237.75,Yes
5145,3,Cat 1,0,0,30.75,82.85,No
5180,3,Cat 1,1,0,69.35,191.35,Yes
5204,3,Cat 1,1,0,70.7,225.65,No
5283,3,Cat 1,1,1,95.2,292.85,Yes
5369,3,Cat 1,1,0,70.3,235.5,Yes
5448,3,Cat 1,1,0,44.75,148.05,No
5548,3,Cat 1,1,0,89.45,240.45,Yes
5550,3,Cat 1,1,0,97.9,315.3,Yes
5570,3,Cat 1,1,0,83.9,267.4,Yes
5611,3,Cat 1,1,1,75.5,220.6,Yes
5622,3,Cat 1,1,1,74.75,229.5,Yes
5632,3,Cat 1,0,0,25,78.25,No
5676,3,Cat 1,1,0,69.6,207.4,No
5764,3,Cat 1,1,0,70.25,229.7,No
5817,3,Cat 1,1,0,44.6,122.7,No
5846,3,Cat 1,1,1,75.8,246.3,Yes
5847,3,Cat 1,1,1,76.1,257.6,No
5866,3,Cat 1,1,0,20.85,72,No
5867,3,Cat 1,1,0,19.65,68.35,No
5879,3,Cat 1,1,0,21.2,52.05,No
5881,3,Cat 1,0,0,29.6,79.45,Yes
5934,3,Cat 1,1,1,105,294.45,Yes
5990,3,Cat 1,1,1,94.6,279.55,Yes
6016,3,Cat 1,1,0,74.55,233.65,No
6025,3,Cat 1,1,1,91.5,242.95,Yes
6044,3,Cat 1,0,0,40.15,130.75,Yes
6086,3,Cat 1,1,1,50.65,151.3,Yes
6140,3,Cat 1,1,0,20.2,50.6,No
6141,3,Cat 1,1,0,19.95,58,No
6158,3,Cat 1,1,0,19.85,64.55,Yes
6234,3,Cat 1,1,0,20.7,57.5,No
6242,3,Cat 1,1,0,49.15,169.05,Yes
6250,3,Cat 1,1,1,74.5,217.45,No
6259,3,Cat 1,1,0,19.9,45.75,No
6284,3,Cat 1,1,0,99,287.4,Yes
6351,3,Cat 1,1,0,20.05,75.45,No
6402,3,Cat 1,1,0,55.1,154.65,Yes
6505,3,Cat 1,1,0,79.25,267.6,Yes
6601,3,Cat 1,0,0,29.7,91.7,Yes
6614,3,Cat 1,1,0,20.4,63.15,No
6644,3,Cat 1,1,0,74.6,239.05,No
6682,3,Cat 1,1,1,91.05,289.1,Yes
6717,3,Cat 1,1,1,74.1,228,Yes
